,DATE,AGE,JOB_TYPE,STATUS,EDUCATION,HAS_DEFAULT,BALANCE,HAS_HOUSING_LOAN,HAS_PERSO_LOAN,CONTACT,DURATION_CONTACT,NB_CONTACT,NB_DAY_LAST_CONTACT,NB_CONTACT_LAST_CAMPAIGN,RESULT_LAST_CAMPAIGN,SUBSCRIPTION
26619,2008-11-20,49,Admin,Célibataire,Secondaire,No,7426,No,No,Fixe,65,2,-1,0,,No
26620,2008-11-20,35,Admin,Célibataire,Secondaire,No,0,Yes,Yes,Fixe,61,3,-1,0,,No
26621,2008-11-20,43,Manager,Marié,Primaire,No,0,Yes,Yes,Portable,123,3,-1,0,,No
26622,2008-11-20,33,Manager,Célibataire,Tertiaire,No,4409,No,No,Portable,92,2,-1,0,,No
26623,2008-11-20,30,Technicien,Célibataire,Secondaire,No,782,Yes,Yes,Portable,462,4,-1,0,,No
26624,2008-11-20,59,Retraité,Marié,Secondaire,No,0,No,No,Portable,363,2,100,6,Autre,No
26625,2008-11-20,39,Manager,Divorcé,Secondaire,No,4314,Yes,No,Portable,141,4,-1,0,,No
26626,2008-11-20,33,Indépendant,Marié,Tertiaire,No,631,No,No,Portable,51,2,-1,0,,No
26627,2008-11-20,36,Admin,Célibataire,Secondaire,No,8785,Yes,No,Portable,425,2,-1,0,,No
26628,2008-11-20,37,Col bleu,Célibataire,Secondaire,No,1184,Yes,No,Portable,149,2,-1,0,,No
26629,2008-11-20,54,Manager,Marié,Secondaire,No,1660,No,No,Portable,337,3,-1,0,,No
26630,2008-11-20,59,Retraité,Marié,Secondaire,No,644,No,No,Fixe,547,2,-1,0,,No
26631,2008-11-20,31,Technicien,Célibataire,Tertiaire,No,438,Yes,No,Portable,165,1,100,2,Echec,No
26632,2008-11-20,39,Services,Divorcé,Secondaire,No,1957,Yes,Yes,Portable,47,1,-1,0,,No
26633,2008-11-20,36,Col bleu,Marié,Primaire,No,21,No,No,Fixe,35,1,-1,0,,No
26634,2008-11-20,38,Admin,Célibataire,Secondaire,No,-23,No,No,Portable,48,2,-1,0,,No
26635,2008-11-20,33,Indépendant,Célibataire,Tertiaire,No,4996,No,No,Portable,230,1,-1,0,,No
26636,2008-11-20,37,Chomeur,Marié,Secondaire,No,459,No,No,Portable,109,4,-1,0,,No
26637,2008-11-20,31,Col bleu,Marié,Secondaire,No,1515,Yes,No,Portable,361,1,-1,0,,No
26638,2008-11-20,35,Technicien,Marié,Secondaire,No,410,Yes,No,Portable,67,2,-1,0,,No
26639,2008-11-20,49,Col bleu,Célibataire,Primaire,No,3710,Yes,No,Fixe,107,2,-1,0,,No
26640,2008-11-20,30,Indépendant,Célibataire,Tertiaire,No,1259,No,No,Portable,435,1,-1,0,,No
26641,2008-11-20,32,Admin,Marié,Secondaire,No,901,Yes,No,Portable,140,1,-1,0,,No
26642,2008-11-20,31,Technicien,Marié,Secondaire,No,40,Yes,No,Portable,294,2,-1,0,,No
26643,2008-11-20,34,Technicien,Célibataire,Secondaire,No,5039,No,No,Portable,205,6,-1,0,,No
26644,2008-11-20,123,Manager,,Tertiaire,No,17056,Yes,,Portable,470,2,-1,0,,No
26645,2008-11-20,58,Technicien,Marié,Secondaire,No,7429,No,No,Portable,199,1,-1,0,,No
26646,2008-11-20,31,Admin,Marié,Secondaire,No,782,Yes,No,Portable,427,1,-1,0,,No
26647,2008-11-20,33,Manager,Marié,Tertiaire,No,3713,Yes,No,Portable,175,1,-1,0,,No
26648,2008-11-20,48,Manager,Marié,,No,7861,No,No,Portable,380,1,-1,0,,No
26649,2008-11-20,45,Technicien,Marié,Secondaire,No,999,Yes,No,Portable,215,6,188,2,Echec,No
26650,2008-11-20,44,Indépendant,Célibataire,Tertiaire,No,18558,Yes,No,Portable,51,1,190,4,Autre,No
26651,2008-11-20,57,Indépendant,Marié,Tertiaire,No,3012,No,No,Fixe,98,4,-1,0,,No
26652,2008-11-20,38,Technicien,Marié,Secondaire,No,1696,No,No,Portable,267,2,-1,0,,No
26653,2008-11-20,35,,Divorcé,Primaire,No,3888,No,No,Portable,207,5,178,5,Echec,No
26654,2008-11-20,30,Admin,Célibataire,Tertiaire,No,732,No,No,Portable,179,1,-1,0,,No
26655,2008-11-20,43,Manager,Marié,Tertiaire,No,28,Yes,No,Portable,73,1,-1,0,,No
26656,2008-11-20,52,Employé de ménage,Marié,Secondaire,No,3923,Yes,No,Portable,20,8,190,3,Succes,No
26657,2008-11-20,39,Manager,Divorcé,Tertiaire,No,155,Yes,No,Portable,20,6,153,26,Echec,No
26658,2008-11-20,39,Entrepreuneur,Divorcé,Tertiaire,No,966,Yes,Yes,Portable,186,1,-1,0,,No
26659,2008-11-20,38,Col bleu,Marié,Secondaire,No,789,Yes,No,Portable,120,4,196,1,Autre,No
26660,2008-11-20,35,Services,Célibataire,Secondaire,No,2467,No,No,Portable,319,5,-1,0,,No
26661,2008-11-20,43,Manager,Marié,Tertiaire,No,14355,No,No,Portable,52,2,-1,0,,No
26662,2008-11-20,43,Manager,Divorcé,Tertiaire,No,0,No,No,Portable,154,2,-1,0,,No
26663,2008-11-20,32,Manager,Célibataire,Secondaire,No,3829,No,Yes,Portable,267,1,-1,0,,No
26664,2008-11-20,44,Col bleu,Marié,Secondaire,No,3060,Yes,No,Portable,113,1,189,2,Echec,No
26665,2008-11-20,34,Manager,Célibataire,Tertiaire,No,11350,Yes,No,Portable,159,1,-1,0,,No
26666,2008-11-20,40,Manager,Divorcé,Tertiaire,No,9541,No,No,Portable,128,2,189,1,Echec,No
26667,2008-11-20,37,Technicien,Marié,Secondaire,No,1016,Yes,Yes,Portable,195,3,8,1,Echec,No
26668,2008-11-20,51,Entrepreuneur,Marié,Secondaire,No,653,Yes,No,Portable,16,9,112,37,Autre,No
26669,2008-11-20,32,Technicien,Marié,Secondaire,No,5560,Yes,Yes,Portable,330,3,-1,0,,No
26670,2008-11-20,38,Manager,Marié,Tertiaire,No,0,Yes,No,Fixe,25,2,-1,0,,No
26671,2008-11-20,38,Col bleu,Marié,Primaire,No,3289,No,No,Portable,340,2,164,2,Echec,No
26672,2008-11-20,36,Admin,Marié,Secondaire,No,1954,Yes,Yes,Portable,158,2,174,3,Echec,No
26673,2008-11-20,33,Col bleu,Célibataire,,No,129,Yes,Yes,Portable,192,1,-1,0,,No
26674,2008-11-20,46,Admin,Divorcé,Secondaire,No,2087,No,No,Portable,768,3,-1,0,,Yes
26675,2008-11-20,59,Technicien,Marié,Secondaire,No,4263,No,Yes,Portable,426,2,-1,0,,No
26676,2008-11-20,45,Indépendant,Marié,Tertiaire,No,-497,Yes,Yes,Portable,260,1,-1,0,,No
26677,2008-11-20,37,Col bleu,Célibataire,Primaire,No,315,No,No,Portable,352,1,-1,0,,No
26678,2008-11-20,52,Indépendant,Marié,Secondaire,No,3720,No,No,Portable,114,2,-1,0,,No
26679,2008-11-20,37,Services,Marié,Secondaire,No,4760,Yes,No,Portable,187,2,-1,0,,No
26680,2008-11-20,52,Services,Divorcé,Secondaire,No,1527,No,Yes,Portable,276,1,122,1,Autre,No
26681,2008-11-20,43,Manager,Marié,Tertiaire,No,2886,No,No,Portable,230,1,-1,0,,No
26682,2008-11-20,32,Col bleu,Célibataire,Primaire,No,121,Yes,No,Portable,758,1,-1,0,,Yes
26683,2008-11-20,52,Entrepreuneur,Célibataire,Tertiaire,No,3469,Yes,No,Portable,653,1,-1,0,,Yes
26684,2008-11-20,31,Chomeur,Marié,Primaire,No,3837,No,No,Portable,340,1,-1,0,,No
26685,2008-11-20,47,Col bleu,Marié,Secondaire,No,2428,Yes,No,Portable,9,6,177,16,Autre,No
26686,2008-11-20,31,Services,Célibataire,Secondaire,No,1987,Yes,No,Fixe,55,2,-1,0,,No
26687,2008-11-20,50,Technicien,Marié,Tertiaire,No,3117,No,No,Portable,44,2,164,1,Echec,No
26688,2008-11-20,30,Services,Célibataire,Secondaire,No,370,No,No,Portable,142,1,-1,0,,No
26689,2008-11-20,43,Indépendant,Marié,Tertiaire,No,6424,No,No,Portable,55,1,-1,0,,No
26690,2008-11-20,44,Col bleu,Marié,Secondaire,No,1397,No,No,Portable,326,1,-1,0,,No
26691,2008-11-20,37,Indépendant,Célibataire,Secondaire,No,4894,No,No,Portable,240,1,-1,0,,No
26692,2008-11-20,40,Admin,Marié,Secondaire,No,2574,Yes,No,Portable,517,1,-1,0,,No
26693,2008-11-20,52,Employé de ménage,Marié,Primaire,No,1466,No,Yes,Portable,150,1,-1,0,,No
26694,2008-11-20,59,Retraité,Marié,Secondaire,No,2467,No,No,Portable,972,2,-1,0,,No
26695,2008-11-20,56,Col bleu,Divorcé,Primaire,No,285,No,Yes,Portable,73,1,-1,0,,No
26696,2008-11-20,49,Chomeur,Marié,Tertiaire,No,-471,Yes,No,Portable,77,3,185,7,Echec,No
26697,2008-11-20,31,Services,Marié,Secondaire,No,1167,Yes,Yes,Portable,279,1,-1,0,,No
26698,2008-11-20,43,Indépendant,Marié,Primaire,No,5039,No,No,Portable,227,1,-1,0,,No
26699,2008-11-20,44,Indépendant,Marié,Secondaire,No,0,Yes,No,Portable,40,3,-1,0,,No
26700,2008-11-20,49,Technicien,Marié,Tertiaire,No,8422,Yes,No,Portable,166,3,-1,0,,No
26701,2008-11-20,32,Admin,Marié,Tertiaire,No,233,Yes,No,Portable,102,4,-1,0,,No
26702,2008-11-20,47,Col bleu,Marié,Secondaire,No,3070,No,No,Portable,144,2,-1,0,,No
26703,2008-11-20,31,Admin,Marié,Secondaire,No,3052,Yes,Yes,Portable,115,2,177,2,Echec,No
26704,2008-11-20,39,Indépendant,Marié,Secondaire,No,31,Yes,No,Portable,61,2,181,4,Echec,No
26705,2008-11-20,37,Col bleu,Divorcé,Secondaire,No,33,Yes,No,Portable,106,2,167,1,Echec,No
26706,2008-11-20,41,Manager,Marié,Tertiaire,No,666,Yes,No,Portable,106,3,183,3,Echec,No
26707,2008-11-20,31,Entrepreuneur,Marié,Tertiaire,No,5191,No,No,Portable,187,2,-1,0,,No
26708,2008-11-20,54,Manager,Divorcé,Tertiaire,No,6410,No,No,Portable,101,2,-1,0,,No
26709,2008-11-20,37,Col bleu,Marié,Primaire,No,2814,Yes,No,Portable,619,3,-1,0,,No
26710,2008-11-20,49,Services,Célibataire,,No,5095,Yes,No,Portable,127,2,157,1,Echec,No
26711,2008-11-20,42,Col bleu,Marié,Secondaire,No,3396,Yes,Yes,Fixe,93,4,-1,0,,No
26712,2008-11-20,58,Indépendant,Marié,Tertiaire,No,6237,Yes,No,Portable,88,2,-1,0,,No
26713,2008-11-20,54,Manager,Marié,Tertiaire,No,1502,No,No,Portable,43,3,-1,0,,No
26714,2008-11-20,30,Technicien,Célibataire,Tertiaire,No,2784,No,No,Portable,808,3,-1,0,,No
26715,2008-11-20,53,Entrepreuneur,Marié,Secondaire,No,111,Yes,No,Portable,600,3,189,2,Echec,No
26716,2008-11-20,31,Admin,Célibataire,Secondaire,No,6981,Yes,No,Portable,627,3,-1,0,,No
26717,2008-11-20,35,Manager,Marié,Tertiaire,No,2793,No,No,Portable,258,2,-1,0,,No
26718,2008-11-20,36,Col bleu,Célibataire,Tertiaire,No,3649,Yes,No,Portable,399,2,156,2,Echec,No
26719,2008-11-20,40,Col bleu,Marié,Secondaire,No,3765,Yes,No,Portable,87,2,-1,0,,No
26720,2008-11-20,31,Services,Marié,Primaire,No,-212,No,Yes,Portable,911,4,-1,0,,No
26721,2008-11-20,43,Manager,Marié,Tertiaire,No,5670,Yes,No,Portable,43,4,189,2,Echec,No
26722,2008-11-20,37,Manager,Marié,Tertiaire,No,9895,Yes,No,Portable,352,3,-1,0,,No
26723,2008-11-20,34,Technicien,Divorcé,Secondaire,No,558,No,No,Portable,108,2,-1,0,,No
26724,2008-11-20,33,Technicien,Marié,Tertiaire,No,145,Yes,No,Portable,262,3,-1,0,,No
26725,2008-11-20,53,Col bleu,Célibataire,Primaire,No,7724,No,No,Portable,196,2,-1,0,,No
26726,2008-11-20,34,Manager,Marié,Tertiaire,No,1433,No,No,Portable,111,3,104,3,Echec,No
26727,2008-11-20,30,Manager,Marié,Secondaire,No,3817,Yes,No,Portable,104,5,-1,0,,No
26728,2008-11-20,34,Manager,Marié,Tertiaire,No,1518,Yes,No,Portable,128,2,-1,0,,No
26729,2008-11-20,43,Services,Marié,Secondaire,No,14679,Yes,No,Portable,165,3,-1,0,,No
26730,2008-11-20,43,Col bleu,Marié,Secondaire,No,3311,Yes,No,Fixe,105,2,184,3,Autre,No
26731,2008-11-20,47,Manager,Marié,Tertiaire,No,437,Yes,No,Portable,133,4,-1,0,,No
26732,2008-11-20,33,Admin,Célibataire,Secondaire,No,2548,Yes,No,Portable,179,2,-1,0,,No
26733,2008-11-20,45,Entrepreuneur,Divorcé,Tertiaire,No,1273,Yes,Yes,Portable,206,2,162,3,Echec,No
26734,2008-11-20,30,Manager,Célibataire,Tertiaire,No,1372,No,No,Portable,240,2,-1,0,,No
26735,2008-11-20,31,Col bleu,Marié,Primaire,No,389,Yes,No,Portable,198,2,-1,0,,No
26736,2008-11-20,34,Manager,Célibataire,Secondaire,No,1995,Yes,No,Portable,129,2,-1,0,,No
26737,2008-11-20,32,Col bleu,Célibataire,Secondaire,No,6982,Yes,No,Portable,224,2,183,1,Echec,No
26738,2008-11-20,30,Col bleu,Divorcé,Primaire,No,511,Yes,No,Portable,157,3,-1,0,,No
26739,2008-11-20,49,Col bleu,Marié,Primaire,Yes,-98,Yes,No,Portable,182,2,-1,0,,No
26740,2008-11-20,38,Technicien,Marié,Secondaire,No,7696,Yes,No,Portable,386,2,-1,0,,No
26741,2008-11-20,35,Col bleu,Marié,Secondaire,No,911,Yes,No,Portable,434,2,181,5,Autre,No
26742,2008-11-20,41,Col bleu,Marié,Primaire,No,-52,Yes,Yes,Portable,642,2,-1,0,,No
26743,2008-11-20,58,Col bleu,Divorcé,Primaire,No,2716,No,No,Portable,163,2,-1,0,,No
26744,2008-11-20,33,Col bleu,Marié,Secondaire,No,3514,Yes,No,Portable,214,2,184,2,Echec,No
26745,2008-11-20,34,Manager,Marié,Tertiaire,No,16649,Yes,No,Portable,155,2,-1,0,,No
26746,2008-11-20,31,Indépendant,Célibataire,Secondaire,No,148,Yes,Yes,Portable,1145,4,-1,0,,No
26747,2008-11-20,35,Technicien,Marié,Secondaire,No,1546,Yes,No,Portable,148,4,-1,0,,No
26748,2008-11-20,123,Col bleu,Marié,Primaire,No,4581,Yes,No,Portable,329,2,-1,0,,No
26749,2008-11-20,32,Technicien,Marié,Tertiaire,No,1352,No,No,Portable,221,3,-1,0,,No
26750,2008-11-20,42,Manager,Marié,Tertiaire,No,9009,No,No,Portable,135,2,-1,0,,No
26751,2008-11-20,47,Manager,Divorcé,Tertiaire,No,140,No,Yes,Portable,148,2,-1,0,,No
26752,2008-11-20,30,Manager,Célibataire,Tertiaire,No,19796,No,No,Portable,41,1,-1,0,,No
26753,2008-11-20,41,Col bleu,Marié,Primaire,No,2585,No,No,Fixe,159,2,-1,0,,No
26754,2008-11-20,31,Col bleu,Célibataire,Primaire,No,2369,Yes,Yes,Portable,470,2,-1,0,,No
26755,2008-11-20,42,Technicien,Marié,Secondaire,No,8899,Yes,No,Portable,75,2,-1,0,,No
26756,2008-11-20,33,Col bleu,Marié,Secondaire,No,2994,Yes,No,Portable,155,1,-1,0,,No
26757,2008-11-20,52,Admin,Divorcé,Secondaire,No,361,No,Yes,Portable,147,1,-1,0,,No
26758,2008-11-20,32,Manager,Célibataire,Tertiaire,No,3097,Yes,No,Portable,167,1,-1,0,,No
26759,2008-11-20,32,Col bleu,Célibataire,Secondaire,No,2696,Yes,No,Portable,564,2,183,1,Echec,No
26760,2008-11-20,33,Manager,Célibataire,Tertiaire,No,2360,Yes,No,Portable,268,1,-1,0,,No
26761,2008-11-20,56,Retraité,Marié,Primaire,No,1448,Yes,Yes,Fixe,16,1,-1,0,,No
26762,2008-11-20,31,Admin,Marié,Secondaire,No,11839,Yes,Yes,Portable,533,2,-1,0,,No
26763,2008-11-20,45,Chomeur,Marié,Tertiaire,No,3559,Yes,Yes,Portable,264,1,-1,0,,No
26764,2008-11-20,37,Chomeur,Marié,Primaire,No,3051,Yes,No,Portable,303,4,-1,0,,No
26765,2008-11-20,31,Technicien,Célibataire,Tertiaire,No,1887,No,Yes,Portable,225,2,183,1,Echec,No
26766,2008-11-20,34,Manager,Célibataire,Tertiaire,No,1310,No,Yes,Portable,90,3,-1,0,,No
26767,2008-11-20,54,Col bleu,Divorcé,Primaire,No,10374,Yes,No,Portable,283,2,189,2,Autre,No
26768,2008-11-20,57,Admin,Divorcé,,No,4012,No,No,Portable,915,1,-1,0,,No
26769,2008-11-20,52,Employé de ménage,Marié,Secondaire,No,234,No,No,Portable,208,1,-1,0,,No
26770,2008-11-20,33,Services,Marié,Secondaire,No,2975,Yes,No,Portable,207,1,-1,0,,No
26771,2008-11-20,32,Col bleu,Célibataire,Secondaire,No,3658,Yes,Yes,Portable,56,4,-1,0,,No
26772,2008-11-20,47,Chomeur,Marié,Secondaire,No,3533,Yes,No,Portable,319,1,100,2,Echec,No
26773,2008-11-20,34,Col bleu,Marié,Primaire,No,1524,Yes,No,Portable,57,3,-1,0,,No
26774,2008-11-20,45,Col bleu,Marié,Primaire,No,5461,Yes,No,Portable,841,2,-1,0,,Yes
26775,2008-11-20,32,Technicien,Célibataire,Tertiaire,No,2185,No,No,Portable,354,2,-1,0,,No
26776,2008-11-20,52,Col bleu,Marié,Secondaire,No,7119,No,Yes,Fixe,871,3,-1,0,,Yes
26777,2008-11-20,55,Entrepreuneur,Marié,Tertiaire,No,3459,Yes,Yes,Portable,88,2,112,3,Autre,No
26778,2008-11-20,31,Col bleu,Célibataire,Secondaire,No,297,Yes,No,Portable,279,2,-1,0,,No
26779,2008-11-20,59,Col bleu,Célibataire,Secondaire,No,12270,No,No,Portable,180,2,-1,0,,No
26780,2008-11-20,37,Col bleu,Marié,Primaire,No,3370,Yes,No,Portable,156,4,-1,0,,No
26781,2008-11-20,30,Manager,Célibataire,Secondaire,No,186,Yes,No,Portable,235,3,-1,0,,No
26782,2008-11-20,31,Technicien,Célibataire,Tertiaire,No,13711,Yes,No,Portable,1532,3,-1,0,,Yes
26783,2008-11-20,38,Technicien,Marié,Tertiaire,No,-3,No,No,Portable,251,2,101,3,Echec,No
26784,2008-11-20,33,Col bleu,Marié,Primaire,No,925,No,No,Portable,884,3,-1,0,,No
26785,2008-11-20,59,Technicien,Marié,Secondaire,No,2034,No,No,Portable,218,2,-1,0,,No
26786,2008-11-20,41,Col bleu,Marié,Primaire,No,3803,Yes,No,Portable,611,3,-1,0,,No
26787,2008-11-20,53,Indépendant,Divorcé,Tertiaire,Yes,10,No,No,Portable,75,3,-1,0,,No
26788,2008-11-20,36,Col bleu,Marié,Secondaire,No,655,No,No,Portable,986,6,-1,0,,No
26789,2008-11-20,30,Chomeur,Marié,Primaire,No,1379,No,Yes,Portable,172,2,-1,0,,No
26790,2008-11-20,35,Services,Marié,Secondaire,No,142,Yes,No,Portable,315,2,196,4,Echec,No
26791,2008-11-20,30,Entrepreuneur,Marié,Secondaire,No,392,Yes,No,Portable,117,3,-1,0,,No
26792,2008-11-20,38,Manager,Marié,Secondaire,No,96,Yes,No,Portable,151,3,-1,0,,No
26793,2008-11-20,54,Indépendant,Marié,Secondaire,No,641,Yes,No,Portable,399,2,-1,0,,No
26794,2008-11-20,40,Manager,Célibataire,Primaire,No,1527,No,Yes,Portable,317,2,-1,0,,No
26795,2008-11-20,59,Manager,Marié,Tertiaire,No,5314,No,No,Portable,116,2,-1,0,,No
26796,2008-11-20,32,Col bleu,Marié,Secondaire,No,5075,Yes,No,Fixe,90,2,-1,0,,No
26797,2008-11-20,36,Indépendant,Marié,Tertiaire,No,943,No,No,Portable,115,3,-1,0,,No
26798,2008-11-20,31,Manager,Marié,Tertiaire,No,6290,No,No,Portable,303,2,-1,0,,No
26799,2008-11-20,39,Manager,Célibataire,Tertiaire,No,889,No,No,Portable,78,2,185,4,Echec,No
26800,2008-11-20,36,Admin,Marié,Tertiaire,No,75,No,Yes,Portable,97,2,-1,0,,No
26801,2008-11-20,54,Manager,Marié,Primaire,No,3859,No,Yes,Portable,104,3,-1,0,,No
26802,2008-11-20,46,Entrepreuneur,Divorcé,Secondaire,No,2514,Yes,No,Portable,68,2,-1,0,,No
26803,2008-11-20,44,Manager,Divorcé,Tertiaire,No,6285,Yes,No,Portable,136,3,125,2,Autre,No
26804,2008-11-20,32,Technicien,Marié,Primaire,No,3774,Yes,No,Portable,591,3,-1,0,,No
26805,2008-11-20,35,Admin,Célibataire,Secondaire,No,1070,No,No,Portable,251,2,-1,0,,No
26806,2008-11-20,36,Services,Divorcé,Secondaire,No,54,Yes,No,Portable,355,6,-1,0,,No
26807,2008-11-20,57,Chomeur,Marié,Primaire,No,0,Yes,No,Portable,231,2,-1,0,,No
26808,2008-11-20,123,Manager,,Tertiaire,No,-208,Yes,,Portable,251,4,-1,0,,No
26809,2008-11-20,37,Col bleu,Célibataire,Secondaire,No,3572,Yes,Yes,Portable,341,2,-1,0,,No
26810,2008-11-20,46,Admin,Divorcé,Secondaire,No,778,Yes,No,Portable,106,3,-1,0,,No
26811,2008-11-20,32,Manager,Marié,Tertiaire,No,6059,Yes,No,Portable,110,2,-1,0,,No
26812,2008-11-20,58,Technicien,Marié,Secondaire,No,5618,Yes,No,Portable,361,2,189,1,Echec,No
26813,2008-11-20,36,Manager,Divorcé,Tertiaire,No,0,Yes,No,Portable,378,8,-1,0,,No
26814,2008-11-20,38,Admin,Célibataire,Secondaire,No,77,No,No,Portable,441,4,-1,0,,No
26815,2008-11-20,56,Col bleu,Divorcé,Primaire,No,12,No,No,Portable,282,2,135,1,Echec,No
26816,2008-11-20,34,Services,Marié,Secondaire,No,1611,No,Yes,Fixe,197,7,-1,0,,No
26817,2008-11-20,35,Entrepreuneur,Marié,Primaire,No,-394,Yes,No,Portable,217,3,-1,0,,No
26818,2008-11-20,53,Col bleu,Divorcé,Primaire,No,1480,Yes,No,Portable,95,2,-1,0,,No
26819,2008-11-20,51,Col bleu,Marié,Primaire,No,4712,No,No,Fixe,172,2,-1,0,,No
26820,2008-11-20,38,Chomeur,Marié,Secondaire,No,1906,No,Yes,Portable,210,2,-1,0,,No
26821,2008-11-20,31,Col bleu,Marié,Tertiaire,No,-35,No,No,Portable,952,2,-1,0,,Yes
26822,2008-11-20,31,Entrepreuneur,Marié,Secondaire,No,7518,Yes,No,Portable,332,3,-1,0,,No
26823,2008-11-20,123,Manager,,Tertiaire,No,719,No,,Portable,117,6,-1,0,,No
26824,2008-11-20,40,Services,Marié,Secondaire,No,5248,Yes,Yes,Portable,194,4,188,8,Autre,No
26825,2008-11-20,44,Manager,Marié,Tertiaire,Yes,53,Yes,No,Portable,233,4,-1,0,,No
26826,2008-11-20,31,Chomeur,Marié,Secondaire,No,314,Yes,No,Portable,1341,3,178,7,Echec,Yes
26827,2008-11-20,35,Manager,Marié,Tertiaire,No,0,Yes,No,Portable,197,4,30,1,Echec,No
26828,2008-11-20,51,Col bleu,Marié,Primaire,No,5206,Yes,No,Portable,168,3,-1,0,,No
26829,2008-11-20,47,Indépendant,Marié,Secondaire,No,2830,Yes,No,Fixe,713,6,-1,0,,No
26830,2008-11-20,41,Technicien,Célibataire,Secondaire,No,650,Yes,No,Portable,2420,3,-1,0,,Yes
26831,2008-11-20,51,Chomeur,Marié,Secondaire,No,7464,No,No,Portable,176,2,-1,0,,No
26832,2008-11-20,35,Services,Célibataire,Secondaire,No,7242,No,No,Fixe,215,3,-1,0,,No
26833,2008-11-20,34,Admin,Célibataire,Secondaire,No,4436,Yes,No,Portable,292,2,178,6,Echec,No
26834,2008-11-20,43,Entrepreuneur,Célibataire,Tertiaire,No,744,No,Yes,Portable,90,4,114,4,Echec,No
26835,2008-11-20,32,Col bleu,Célibataire,Secondaire,No,5252,Yes,No,Portable,232,2,183,2,Echec,No
26836,2008-11-20,53,Technicien,Marié,Secondaire,No,3398,No,Yes,Fixe,88,6,113,13,Autre,No
26837,2008-11-20,31,Admin,Marié,Secondaire,No,2304,Yes,No,Portable,257,2,-1,0,,No
26838,2008-11-20,39,Technicien,Célibataire,Secondaire,No,18508,No,No,Portable,1598,4,-1,0,,Yes
26839,2008-11-20,53,Manager,Divorcé,Tertiaire,No,2679,No,No,Portable,295,3,-1,0,,Yes
26840,2008-11-20,51,Admin,Marié,Secondaire,No,4178,Yes,No,Portable,167,4,174,1,Echec,No
26841,2008-11-20,47,Manager,Marié,Tertiaire,No,7741,Yes,No,Portable,693,3,-1,0,,No
26842,2008-11-20,59,Retraité,Marié,Secondaire,No,1896,No,No,Fixe,134,9,-1,0,,No
26843,2008-11-20,35,Col bleu,Marié,Secondaire,No,5639,Yes,No,Portable,945,2,-1,0,,Yes
26844,2008-11-20,56,Services,Marié,Secondaire,No,4763,Yes,No,Fixe,233,4,115,6,Echec,No
26845,2008-11-20,48,Admin,Marié,Secondaire,No,387,No,Yes,Fixe,761,3,-1,0,,No
26846,2008-11-20,56,Technicien,Célibataire,Secondaire,No,1437,Yes,No,Portable,367,8,-1,0,,No
26847,2008-11-20,33,Admin,Célibataire,Tertiaire,No,3379,No,No,Portable,290,3,-1,0,,No
26848,2008-11-20,30,Manager,Célibataire,Tertiaire,No,212,Yes,No,Portable,370,2,-1,0,,No
26849,2008-11-20,33,Col bleu,Célibataire,Secondaire,No,4404,Yes,No,Portable,766,3,-1,0,,No
26850,2008-11-20,42,Admin,Divorcé,Secondaire,Yes,723,No,No,Portable,298,2,112,2,Autre,No
26851,2008-11-20,45,Col bleu,Célibataire,,No,816,No,No,Portable,279,3,-1,0,,No
26852,2008-11-20,33,Manager,Marié,Tertiaire,No,1782,Yes,No,Portable,437,4,-1,0,,No
26853,2008-11-20,36,Col bleu,Divorcé,Primaire,No,3202,Yes,No,Portable,690,3,183,2,Echec,No
26854,2008-11-20,46,Col bleu,Marié,Primaire,No,6150,Yes,No,Portable,157,2,-1,0,,No
26855,2008-11-20,31,Chomeur,Célibataire,Secondaire,No,0,No,No,Portable,324,5,-1,0,,No
26856,2008-11-20,36,Indépendant,Marié,Secondaire,No,328,No,No,Portable,537,2,-1,0,,No
26857,2008-11-20,41,Manager,Marié,Tertiaire,No,5883,No,No,Portable,182,2,-1,0,,No
26858,2008-11-20,51,Admin,Marié,Secondaire,No,0,No,No,Fixe,96,5,-1,0,,No
26859,2008-11-20,52,Manager,Marié,Tertiaire,No,7900,Yes,No,Portable,90,2,-1,0,,No
26860,2008-11-20,41,Technicien,Célibataire,Secondaire,No,769,No,Yes,Portable,222,4,98,4,Autre,No
26861,2008-11-20,35,Employé de ménage,Marié,Tertiaire,No,3831,No,No,Portable,59,2,-1,0,,No
26862,2008-11-20,37,Technicien,Divorcé,Secondaire,No,1559,Yes,No,Portable,178,2,170,8,Autre,No
26863,2008-11-20,30,Col bleu,Célibataire,Secondaire,No,1472,Yes,No,Portable,769,4,-1,0,,No
26864,2008-11-20,38,Manager,Marié,Tertiaire,No,1021,No,No,Portable,87,3,-1,0,,No
26865,2008-11-20,44,Technicien,Marié,Tertiaire,No,4580,Yes,No,Portable,192,2,189,2,Succes,No
26866,2008-11-20,46,Col bleu,Marié,Primaire,No,676,Yes,No,Portable,825,6,174,4,Echec,No
26867,2008-11-20,34,Indépendant,Divorcé,Tertiaire,No,681,No,No,Portable,382,6,-1,0,,No
26868,2008-11-20,53,Manager,Marié,Tertiaire,No,3366,No,No,Fixe,278,6,112,2,Echec,No
26869,2008-11-20,30,Col bleu,Célibataire,Primaire,No,0,Yes,No,Portable,1329,2,-1,0,,No
26870,2008-11-20,32,Manager,Célibataire,Tertiaire,No,3552,No,No,Portable,310,3,-1,0,,No
